inc_before_tax,sc_net_tax_liab_dol_chg_single,sc_net_tax_liab_dol_chg_mar0kids,sc_net_tax_liab_dol_chg_hoh2kids,sc_net_tax_liab_dol_chg_mar2kids
114080.0,-985.3999,-810.2002,-787.16016,-699.56006
114100.0,-985.64014,-810.43994,-787.3999,-699.80005
114120.0,-985.8799,-810.6802,-787.64014,-700.04004
114140.0,-986.1201,-810.9199,-787.8799,-700.28
114160.0,-986.35986,-811.16016,-788.1201,-700.52
114180.0,-986.6001,-811.3999,-788.35986,-700.76
114200.0,-986.83984,-811.64014,-788.6001,-701.0
114220.0,-987.0801,-811.8799,-788.83984,-701.24
114240.0,-987.3198,-812.1201,-789.0801,-701.48
114260.0,-987.56006,-812.35986,-789.3198,-701.72
114280.0,-987.7998,-812.6001,-789.56006,-701.95996
114300.0,-988.04004,-812.83984,-789.7998,-702.19995
114320.0,-988.2798,-813.0801,-790.04004,-702.43994
114340.0,-988.52,-813.3198,-790.2798,-702.67993
114360.0,-988.75977,-813.56006,-790.52,-702.9199
114380.0,-989.0,-813.7998,-790.75977,-703.1599
114400.0,-989.24023,-814.04004,-791.0,-703.3999
114420.0,-989.48,-814.2798,-791.24023,-703.6399
114440.0,-989.7202,-814.52,-791.48,-703.8799
114460.0,-989.95996,-814.75977,-791.7202,-704.1201
114480.0,-990.2002,-815.0,-791.95996,-704.3601
114500.0,-990.43994,-815.24023,-792.2002,-704.6001
114520.0,-990.6802,-815.48,-792.43994,-704.8401
114540.0,-990.9199,-815.7202,-792.6802,-705.0801
114560.0,-991.16016,-815.95996,-792.9199,-705.32007
114580.0,-991.3999,-816.2002,-793.16016,-705.56006
114600.0,-991.64014,-816.43994,-793.3999,-705.80005
114620.0,-991.8799,-816.6802,-793.64014,-706.04004
114640.0,-992.1201,-816.9199,-793.8799,-706.28
114660.0,-992.35986,-817.16016,-794.1201,-706.52
114680.0,-992.6001,-817.3999,-794.35986,-706.76
114700.0,-992.83984,-817.64014,-794.6001,-707.0
114720.0,-993.0801,-817.8799,-794.83984,-707.24
114740.0,-993.3198,-818.1201,-795.0801,-707.48
114760.0,-993.56006,-818.35986,-795.3198,-707.72
114780.0,-993.7998,-818.6001,-795.56006,-707.95996
114800.0,-994.04004,-818.83984,-795.7998,-708.19995
114820.0,-994.2798,-819.0801,-796.04004,-708.43994
114840.0,-994.52,-819.3198,-796.2798,-708.67993
114860.0,-994.75977,-819.56006,-796.52,-708.9199
114880.0,-995.0,-819.7998,-796.75977,-709.1599
114900.0,-995.24023,-820.04004,-797.0,-709.3999
114920.0,-995.48,-820.2798,-797.24023,-709.6399
114940.0,-995.7202,-820.52,-797.48,-709.8799
114960.0,-995.95996,-820.75977,-797.7202,-710.1201
114980.0,-996.2002,-821.0,-797.95996,-710.3601
115000.0,-996.43994,-821.24023,-798.2002,-710.6001
115020.0,-996.6802,-821.48,-798.43994,-710.8401
115040.0,-996.9199,-821.7202,-798.6802,-711.0801
115060.0,-997.16016,-821.95996,-798.9199,-711.32007
115080.0,-997.3999,-822.2002,-799.16016,-711.56006
115100.0,-997.64014,-822.43994,-799.3999,-711.80005
115120.0,-997.8799,-822.6802,-799.64014,-712.04004
115140.0,-998.1201,-822.9199,-799.8799,-712.2798
115160.0,-998.35986,-823.16016,-800.1201,-712.52
115180.0,-998.6001,-823.3999,-800.35986,-712.75977
115200.0,-998.83984,-823.64014,-800.6001,-713.0
115220.0,-999.0801,-823.8799,-800.83984,-713.24023
115240.0,-999.3198,-824.1201,-801.0801,-713.48
115260.0,-999.56006,-824.35986,-801.3198,-713.7202
115280.0,-999.7998,-824.6001,-801.56006,-713.95996
115300.0,-1000.04004,-824.83984,-801.7998,-714.2002
115320.0,-1000.2798,-825.0801,-802.04004,-714.43994
115340.0,-1000.52,-825.3198,-802.2798,-714.6802
115360.0,-1000.75977,-825.56006,-802.52,-714.9199
115380.0,-1001.0,-825.7998,-802.75977,-715.16016
115400.0,-1001.24023,-826.04004,-803.0,-715.3999
115420.0,-1001.48,-826.2798,-803.24023,-715.64014
115440.0,-1001.7202,-826.52,-803.48,-715.8799
115460.0,-1001.95996,-826.75977,-803.7202,-716.1201
115480.0,-1002.2002,-827.0,-803.95996,-716.35986
115500.0,-1002.43994,-827.24023,-804.2002,-716.6001
115520.0,-1002.6802,-827.48,-804.43994,-716.83984
115540.0,-1002.9199,-827.7202,-804.6802,-717.0801
115560.0,-1003.16016,-827.95996,-804.9199,-717.3198
115580.0,-1003.3999,-828.2002,-805.16016,-717.56006
115600.0,-1003.64014,-828.43994,-805.3999,-717.7998
115620.0,-1003.8799,-828.6802,-805.64014,-718.04004
115640.0,-1004.1201,-828.9199,-805.8799,-718.2798
115660.0,-1004.35986,-829.16016,-806.1201,-718.52
115680.0,-1004.6001,-829.3999,-806.35986,-718.75977
115700.0,-1004.83984,-829.64014,-806.6001,-719.0
115720.0,-1005.0801,-829.8799,-806.83984,-719.24023
115740.0,-1005.3198,-830.1201,-807.0801,-719.48
115760.0,-1005.56006,-830.35986,-807.3198,-719.7202
115780.0,-1005.7998,-830.6001,-807.56006,-719.95996
115800.0,-1006.04004,-830.83984,-807.7998,-720.2002
115820.0,-1006.2798,-831.0801,-808.04004,-720.43994
115840.0,-1006.52,-831.3198,-808.2798,-720.6802
115860.0,-1006.75977,-831.56006,-808.52,-720.9199
115880.0,-1007.0,-831.7998,-808.75977,-721.16016
115900.0,-1007.24023,-832.04004,-809.0,-721.3999
115920.0,-1007.48,-832.2798,-809.24023,-721.64014
115940.0,-1007.7202,-832.52,-809.48,-721.8799
115960.0,-1007.95996,-832.75977,-809.7202,-722.1201
115980.0,-1008.2002,-833.0,-809.95996,-722.35986
116000.0,-1008.43994,-833.24023,-810.2002,-722.6001
116020.0,-1008.6802,-833.48,-810.43994,-722.83984
116040.0,-1008.9199,-833.7202,-810.6802,-723.0801
116060.0,-1009.16016,-833.95996,-810.9199,-723.3198
116080.0,-1009.3999,-834.2002,-811.16016,-723.56006
116100.0,-1009.64014,-834.43994,-811.3999,-723.7998
116120.0,-1009.8799,-834.6802,-811.64014,-724.04004
116140.0,-1010.1201,-834.9199,-811.8799,-724.2798
116160.0,-1010.35986,-835.16016,-812.1201,-724.52
116180.0,-1010.6001,-835.3999,-812.35986,-724.75977
116200.0,-1010.83984,-835.64014,-812.6001,-725.0
116220.0,-1011.0801,-835.8799,-812.83984,-725.24023
116240.0,-1011.3198,-836.1201,-813.0801,-725.48
116260.0,-1011.56006,-836.35986,-813.3198,-725.7202
116280.0,-1011.7998,-836.6001,-813.56006,-725.95996
116300.0,-1012.04004,-836.83984,-813.7998,-726.2002
116320.0,-1012.2798,-837.0801,-814.04004,-726.43994
116340.0,-1012.52,-837.3198,-814.2798,-726.6802
116360.0,-1012.75977,-837.56006,-814.52,-726.9199
116380.0,-1013.0,-837.7998,-814.75977,-727.16016
116400.0,-1013.24023,-838.04004,-815.0,-727.3999
116420.0,-1013.48,-838.2798,-815.24023,-727.64014
116440.0,-1013.7202,-838.52,-815.48,-727.8799
116460.0,-1013.95996,-838.75977,-815.7202,-728.1201
116480.0,-1014.2002,-839.0,-815.95996,-728.35986
116500.0,-1014.43994,-839.24023,-816.2002,-728.6001
116520.0,-1014.6802,-839.48,-816.43994,-728.83984
116540.0,-1014.9199,-839.7202,-816.6802,-729.0801
116560.0,-1015.16016,-839.95996,-816.9199,-729.3198
116580.0,-1015.3999,-840.2002,-817.16016,-729.56006
116600.0,-1015.64014,-840.43994,-817.3999,-729.7998
116620.0,-1015.8799,-840.6802,-817.64014,-730.04004
116640.0,-1016.1201,-840.9199,-817.8799,-730.2798
116660.0,-1016.35986,-841.16016,-818.1201,-730.52
116680.0,-1016.6001,-841.3999,-818.35986,-730.75977
116700.0,-1016.83984,-841.64014,-818.6001,-731.0
116720.0,-1017.0801,-841.8799,-818.83984,-731.24023
116740.0,-1017.3198,-842.1201,-819.0801,-731.48
116760.0,-1017.56006,-842.35986,-819.3198,-731.7202
116780.0,-1017.7998,-842.6001,-819.56006,-731.95996
116800.0,-1018.04004,-842.83984,-819.7998,-732.2002
116820.0,-1018.2798,-843.0801,-820.04004,-732.43994
116840.0,-1018.52,-843.3198,-820.2798,-732.6802
116860.0,-1018.75977,-843.56006,-820.52,-732.9199
116880.0,-1019.0,-843.7998,-820.75977,-733.16016
116900.0,-1019.24023,-844.04004,-821.0,-733.3999
116920.0,-1019.48,-844.2798,-821.24023,-733.64014
116940.0,-1019.7202,-844.52,-821.48,-733.8799
116960.0,-1019.95996,-844.75977,-821.7202,-734.1201
116980.0,-1020.2002,-845.0,-821.95996,-734.35986
117000.0,-1020.43994,-845.24023,-822.2002,-734.6001
117020.0,-1020.6802,-845.48,-822.43994,-734.83984
117040.0,-1020.9199,-845.7202,-822.6802,-735.0801
117060.0,-1021.16016,-845.95996,-822.9199,-735.3198
117080.0,-1021.3999,-846.2002,-823.16016,-735.56006
117100.0,-1021.64014,-846.43994,-823.3999,-735.7998
117120.0,-1021.8799,-846.6802,-823.64014,-736.04004
117140.0,-1022.1201,-846.9199,-823.8799,-736.2798
117160.0,-1022.35986,-847.16016,-824.1201,-736.52
117180.0,-1022.6001,-847.3999,-824.35986,-736.75977
117200.0,-1022.83984,-847.64014,-824.6001,-737.0
117220.0,-1023.0801,-847.8799,-824.83984,-737.24023
117240.0,-1023.3198,-848.1201,-825.0801,-737.48
117260.0,-1023.56006,-848.35986,-825.3198,-737.7202
117280.0,-1023.7998,-848.6001,-825.56006,-737.95996
117300.0,-1024.04,-848.83984,-825.7998,-738.2002
117320.0,-1024.2798,-849.0801,-826.04004,-738.43994
117340.0,-1024.52,-849.3198,-826.2798,-738.6802
117360.0,-1024.7598,-849.56006,-826.52,-738.9199
117380.0,-1025.0,-849.7998,-826.75977,-739.16016
117400.0,-1025.2402,-850.04004,-827.0,-739.3999
117420.0,-1025.48,-850.2798,-827.24023,-739.64014
117440.0,-1025.7202,-850.52,-827.48,-739.8799
117460.0,-1025.96,-850.75977,-827.7202,-740.1201
117480.0,-1026.2002,-851.0,-827.95996,-740.35986
117500.0,-1026.44,-851.24023,-828.2002,-740.6001
117520.0,-1026.6802,-851.48,-828.43994,-740.83984
117540.0,-1026.9199,-851.7202,-828.6802,-741.0801
117560.0,-1027.1602,-851.95996,-828.9199,-741.3198
117580.0,-1027.3999,-852.2002,-829.16016,-741.56006
117600.0,-1027.6401,-852.43994,-829.3999,-741.7998
117620.0,-1027.8799,-852.6802,-829.64014,-742.04004
117640.0,-1028.1201,-852.9199,-829.8799,-742.2798
117660.0,-1028.3599,-853.16016,-830.1201,-742.52
117680.0,-1028.6001,-853.3999,-830.35986,-742.75977
117700.0,-1028.8398,-853.64014,-830.6001,-743.0
117720.0,-1029.0801,-853.8799,-830.83984,-743.24023
117740.0,-1029.3198,-854.1201,-831.0801,-743.48
117760.0,-1029.56,-854.35986,-831.3198,-743.7202
117780.0,-1029.7998,-854.6001,-831.56006,-743.95996
117800.0,-1030.04,-854.83984,-831.7998,-744.2002
117820.0,-1030.2798,-855.0801,-832.04004,-744.43994
117840.0,-1030.52,-855.3198,-832.2798,-744.6802
117860.0,-1030.7598,-855.56006,-832.52,-744.9199
117880.0,-1031.0,-855.7998,-832.75977,-745.16016
117900.0,-1031.2402,-856.04004,-833.0,-745.3999
117920.0,-1031.48,-856.2798,-833.24023,-745.64014
117940.0,-1031.7202,-856.52,-833.48,-745.8799
117960.0,-1031.96,-856.75977,-833.7202,-746.1201
117980.0,-1032.2002,-857.0,-833.95996,-746.35986
118000.0,-1032.44,-857.24023,-834.2002,-746.6001
118020.0,-1032.6802,-857.48,-834.43994,-746.83984
118040.0,-1032.9199,-857.7202,-834.6802,-747.0801
118060.0,-1033.1602,-857.95996,-834.9199,-747.3198
118080.0,-1033.3999,-858.2002,-835.16016,-747.56006
118100.0,-1033.6401,-858.43994,-835.3999,-747.7998
118120.0,-1033.8799,-858.6802,-835.64014,-748.04004
118140.0,-1034.1201,-858.9199,-835.8799,-748.2798
118160.0,-1034.3599,-859.16016,-836.1201,-748.52
118180.0,-1034.6001,-859.3999,-836.35986,-748.75977
118200.0,-1034.8398,-859.64014,-836.6001,-749.0
118220.0,-1035.0801,-859.8799,-836.83984,-749.24023
118240.0,-1035.3198,-860.1201,-837.0801,-749.48
118260.0,-1035.56,-860.35986,-837.3198,-749.7202
118280.0,-1035.7998,-860.6001,-837.56006,-749.95996
118300.0,-1036.04,-860.83984,-837.7998,-750.2002
118320.0,-1036.2798,-861.0801,-838.04004,-750.43994
118340.0,-1036.52,-861.3198,-838.2798,-750.6802
118360.0,-1036.7598,-861.56006,-838.52,-750.9199
118380.0,-1037.0,-861.7998,-838.75977,-751.16016
118400.0,-1037.2402,-862.04004,-839.0,-751.3999
118420.0,-1037.48,-862.2798,-839.24023,-751.64014
118440.0,-1037.7202,-862.52,-839.48,-751.8799
118460.0,-1037.96,-862.75977,-839.7202,-752.1201
118480.0,-1038.2002,-863.0,-839.95996,-752.35986
118500.0,-1038.44,-863.24023,-840.2002,-752.6001
118520.0,-1038.6802,-863.48,-840.43994,-752.83984
118540.0,-1038.9199,-863.7202,-840.6802,-753.0801
118560.0,-1039.1602,-863.95996,-840.9199,-753.3198
118580.0,-1039.3999,-864.2002,-841.16016,-753.56006
118600.0,-1039.6401,-864.43994,-841.3999,-753.7998
118620.0,-1039.8799,-864.6802,-841.64014,-754.04004
118640.0,-1040.1201,-864.9199,-841.8799,-754.2798
118660.0,-1040.3599,-865.16016,-842.1201,-754.52
118680.0,-1040.6001,-865.3999,-842.35986,-754.75977
118700.0,-1040.8398,-865.64014,-842.6001,-755.0
118720.0,-1041.0801,-865.8799,-842.83984,-755.24023
118740.0,-1041.3198,-866.1201,-843.0801,-755.48
118760.0,-1041.56,-866.35986,-843.3198,-755.7202
118780.0,-1041.7998,-866.6001,-843.56006,-755.95996
118800.0,-1042.04,-866.83984,-843.7998,-756.2002
118820.0,-1042.2798,-867.0801,-844.04004,-756.43994
118840.0,-1042.52,-867.3198,-844.2798,-756.6802
118860.0,-1042.7598,-867.56006,-844.52,-756.9199
118880.0,-1043.0,-867.7998,-844.75977,-757.16016
118900.0,-1043.2402,-868.04004,-845.0,-757.3999
118920.0,-1043.48,-868.2798,-845.24023,-757.64014
118940.0,-1043.7202,-868.52,-845.48,-757.8799
118960.0,-1043.96,-868.75977,-845.7202,-758.1201
118980.0,-1044.2002,-869.0,-845.95996,-758.35986
119000.0,-1044.44,-869.24023,-846.2002,-758.6001
119020.0,-1044.6802,-869.48,-846.43994,-758.83984
119040.0,-1044.9199,-869.7202,-846.6802,-759.0801
119060.0,-1045.1602,-869.95996,-846.9199,-759.3198
119080.0,-1045.3999,-870.2002,-847.16016,-759.56006
119100.0,-1045.6401,-870.43994,-847.3999,-759.7998
119120.0,-1045.8799,-870.6802,-847.64014,-760.04004
119140.0,-1046.1201,-870.9199,-847.8799,-760.2798
119160.0,-1046.3599,-871.16016,-848.1201,-760.52
119180.0,-1046.6001,-871.3999,-848.35986,-760.75977
119200.0,-1046.8398,-871.64014,-848.6001,-761.0
119220.0,-1047.0801,-871.8799,-848.83984,-761.24023
119240.0,-1047.3198,-872.1201,-849.0801,-761.48
119260.0,-1047.56,-872.35986,-849.3198,-761.7202
119280.0,-1047.7998,-872.6001,-849.56006,-761.95996
119300.0,-1048.04,-872.83984,-849.7998,-762.2002
119320.0,-1048.2798,-873.0801,-850.04004,-762.43994
119340.0,-1048.52,-873.3198,-850.2798,-762.6802
119360.0,-1048.7598,-873.56006,-850.52,-762.9199
119380.0,-1049.0,-873.7998,-850.75977,-763.16016
119400.0,-1049.2402,-874.04004,-851.0,-763.3999
119420.0,-1049.48,-874.2798,-851.24023,-763.64014
119440.0,-1049.7202,-874.52,-851.48,-763.8799
119460.0,-1049.96,-874.75977,-851.7202,-764.1201
119480.0,-1050.2002,-875.0,-851.95996,-764.35986
119500.0,-1050.44,-875.24023,-852.2002,-764.6001
119520.0,-1050.6802,-875.48,-852.43994,-764.83984
119540.0,-1050.9199,-875.7202,-852.6802,-765.0801
119560.0,-1051.1602,-875.95996,-852.9199,-765.3198
119580.0,-1051.3999,-876.2002,-853.16016,-765.56006
119600.0,-1051.6401,-876.43994,-853.3999,-765.7998
119620.0,-1051.8799,-876.6802,-853.64014,-766.04004
119640.0,-1052.1201,-876.9199,-853.8799,-766.2798
119660.0,-1052.3599,-877.16016,-854.1201,-766.52
119680.0,-1052.6001,-877.3999,-854.35986,-766.75977
119700.0,-1052.8398,-877.64014,-854.6001,-767.0
119720.0,-1053.0801,-877.8799,-854.83984,-767.24023
119740.0,-1053.3198,-878.1201,-855.0801,-767.48
119760.0,-1053.56,-878.35986,-855.3198,-767.7202
119780.0,-1053.7998,-878.6001,-855.56006,-767.95996
119800.0,-1054.04,-878.83984,-855.7998,-768.2002
119820.0,-1054.2798,-879.0801,-856.04004,-768.43994
119840.0,-1054.52,-879.3198,-856.2798,-768.6802
119860.0,-1054.7598,-879.56006,-856.52,-768.9199
119880.0,-1055.0,-879.7998,-856.75977,-769.16016
119900.0,-1055.2402,-880.04004,-857.0,-769.3999
119920.0,-1055.48,-880.2798,-857.24023,-769.64014
119940.0,-1055.7202,-880.52,-857.48,-769.8799
119960.0,-1055.96,-880.75977,-857.7202,-770.1201
119980.0,-1056.2002,-881.0,-857.95996,-770.35986
120000.0,-1056.44,-881.24023,-858.2002,-770.6001
120020.0,-1056.6802,-881.48,-858.43994,-770.83984
120040.0,-1056.9199,-881.7202,-858.6802,-771.0801
120060.0,-1057.1602,-881.95996,-858.9199,-771.3198
120080.0,-1057.3999,-882.2002,-859.16016,-771.56006
120100.0,-1057.6401,-882.43994,-859.3999,-771.7998
120120.0,-1057.8799,-882.6802,-859.64014,-772.04004
120140.0,-1058.1201,-882.9199,-859.8799,-772.2798
120160.0,-1058.3599,-883.16016,-860.1201,-772.52
120180.0,-1058.6001,-883.3999,-860.35986,-772.75977
120200.0,-1058.8398,-883.64014,-860.6001,-773.0
120220.0,-1059.0801,-883.8799,-860.83984,-773.24023
120240.0,-1059.3198,-884.1201,-861.0801,-773.48
120260.0,-1059.56,-884.35986,-861.3198,-773.7202
120280.0,-1059.7998,-884.6001,-861.56006,-773.95996
120300.0,-1060.04,-884.83984,-861.7998,-774.2002
120320.0,-1060.2798,-885.0801,-862.04004,-774.43994
120340.0,-1060.52,-885.3198,-862.2798,-774.6802
120360.0,-1060.7598,-885.56006,-862.52,-774.9199
120380.0,-1061.0,-885.7998,-862.75977,-775.16016
120400.0,-1061.2402,-886.04004,-863.0,-775.3999
120420.0,-1061.48,-886.2798,-863.24023,-775.64014
120440.0,-1061.7202,-886.52,-863.48,-775.8799
120460.0,-1061.96,-886.75977,-863.7202,-776.1201
120480.0,-1062.2002,-887.0,-863.95996,-776.35986
120500.0,-1062.44,-887.24023,-864.2002,-776.6001
120520.0,-1062.6802,-887.48,-864.43994,-776.83984
120540.0,-1062.9199,-887.7202,-864.6802,-777.0801
120560.0,-1063.1602,-887.95996,-864.9199,-777.3198
120580.0,-1063.3999,-888.2002,-865.16016,-777.56006
120600.0,-1063.6401,-888.43994,-865.3999,-777.7998
120620.0,-1063.8799,-888.6802,-865.64014,-778.04004
120640.0,-1064.1201,-888.9199,-865.8799,-778.2798
120660.0,-1064.3599,-889.16016,-866.1201,-778.52
120680.0,-1064.6001,-889.3999,-866.35986,-778.75977
120700.0,-1064.8398,-889.64014,-866.6001,-779.0
120720.0,-1065.0801,-889.8799,-866.83984,-779.24023
120740.0,-1065.3198,-890.1201,-867.0801,-779.48
120760.0,-1065.56,-890.35986,-867.3198,-779.7202
120780.0,-1065.7998,-890.6001,-867.56006,-779.95996
120800.0,-1066.04,-890.83984,-867.7998,-780.2002
120820.0,-1066.2798,-891.0801,-868.04004,-780.43994
120840.0,-1066.52,-891.3198,-868.2798,-780.6802
120860.0,-1066.7598,-891.56006,-868.52,-780.9199
120880.0,-1067.0,-891.7998,-868.75977,-781.16016
120900.0,-1067.2402,-892.04004,-869.0,-781.3999
120920.0,-1067.48,-892.2798,-869.24023,-781.64014
120940.0,-1067.7202,-892.52,-869.48,-781.8799
120960.0,-1067.96,-892.75977,-869.7202,-782.1201
120980.0,-1068.2002,-893.0,-869.95996,-782.35986
121000.0,-1068.44,-893.24023,-870.2002,-782.6001
121020.0,-1068.6802,-893.48,-870.43994,-782.83984
121040.0,-1068.9199,-893.7202,-870.6802,-783.0801
121060.0,-1069.1602,-893.95996,-870.9199,-783.3198
121080.0,-1069.3999,-894.2002,-871.16016,-783.56006
121100.0,-1069.6401,-894.43994,-871.3999,-783.7998
121120.0,-1069.8799,-894.6802,-871.64014,-784.04004
121140.0,-1070.1201,-894.9199,-871.8799,-784.2798
121160.0,-1070.3599,-895.16016,-872.1201,-784.52
121180.0,-1070.6001,-895.3999,-872.35986,-784.75977
121200.0,-1070.8398,-895.64014,-872.6001,-785.0
121220.0,-1071.0801,-895.8799,-872.83984,-785.24023
121240.0,-1071.3198,-896.1201,-873.0801,-785.48
121260.0,-1071.56,-896.35986,-873.3198,-785.7202
121280.0,-1071.7998,-896.6001,-873.56006,-785.95996
121300.0,-1072.04,-896.83984,-873.7998,-786.2002
121320.0,-1072.2798,-897.0801,-874.04004,-786.43994
121340.0,-1072.52,-897.3198,-874.2798,-786.6802
121360.0,-1072.7598,-897.56006,-874.52,-786.9199
121380.0,-1073.0,-897.7998,-874.75977,-787.16016
121400.0,-1073.2402,-898.04004,-875.0,-787.3999
121420.0,-1073.48,-898.2798,-875.24023,-787.64014
121440.0,-1073.7202,-898.52,-875.48,-787.8799
121460.0,-1073.96,-898.75977,-875.7202,-788.1201
121480.0,-1074.2002,-899.0,-875.95996,-788.35986
121500.0,-1074.44,-899.24023,-876.2002,-788.6001
121520.0,-1074.6802,-899.48,-876.43994,-788.83984
121540.0,-1074.9199,-899.7202,-876.6802,-789.0801
121560.0,-1075.1602,-899.95996,-876.9199,-789.3198
121580.0,-1075.3999,-900.2002,-877.16016,-789.56006
121600.0,-1075.6401,-900.43994,-877.3999,-789.7998
121620.0,-1075.8799,-900.6802,-877.64014,-790.04004
121640.0,-1076.1201,-900.9199,-877.8799,-790.2798
121660.0,-1076.3599,-901.16016,-878.1201,-790.52
121680.0,-1076.6001,-901.3999,-878.35986,-790.75977
121700.0,-1076.8398,-901.64014,-878.6001,-791.0
121720.0,-1077.0801,-901.8799,-878.83984,-791.24023
121740.0,-1077.3198,-902.1201,-879.0801,-791.48
121760.0,-1077.56,-902.35986,-879.3198,-791.7202
121780.0,-1077.7998,-902.6001,-879.56006,-791.95996
121800.0,-1078.04,-902.83984,-879.7998,-792.2002
121820.0,-1078.2798,-903.0801,-880.04004,-792.43994
121840.0,-1078.52,-903.3198,-880.2798,-792.6802
121860.0,-1078.7598,-903.56006,-880.52,-792.9199
121880.0,-1079.0,-903.7998,-880.75977,-793.16016
121900.0,-1079.2402,-904.04004,-881.0,-793.3999
121920.0,-1079.48,-904.2798,-881.24023,-793.64014
121940.0,-1079.7202,-904.52,-881.48,-793.8799
121960.0,-1079.96,-904.75977,-881.7202,-794.1201
121980.0,-1080.2002,-905.0,-881.95996,-794.35986
122000.0,-1080.44,-905.24023,-882.2002,-794.6001
122020.0,-1080.6802,-905.48,-882.43994,-794.83984
122040.0,-1080.9199,-905.7202,-882.6802,-795.0801
122060.0,-1081.1602,-905.95996,-882.9199,-795.3198
122080.0,-1081.3999,-906.2002,-883.16016,-795.56006
122100.0,-1081.6401,-906.43994,-883.3999,-795.7998
122120.0,-1081.8799,-906.6802,-883.64014,-796.04004
122140.0,-1082.1201,-906.9199,-883.8799,-796.2798
122160.0,-1082.3599,-907.16016,-884.1201,-796.52
122180.0,-1082.6001,-907.3999,-884.35986,-796.75977
122200.0,-1082.8398,-907.64014,-884.6001,-797.0
122220.0,-1083.0801,-907.8799,-884.83984,-797.24023
122240.0,-1083.3198,-908.1201,-885.0801,-797.48
122260.0,-1083.56,-908.35986,-885.3198,-797.7202
122280.0,-1083.7998,-908.6001,-885.56006,-797.95996
122300.0,-1084.04,-908.83984,-885.7998,-798.2002
122320.0,-1084.2798,-909.0801,-886.04004,-798.43994
122340.0,-1084.52,-909.3198,-886.2798,-798.6802
122360.0,-1084.7598,-909.56006,-886.52,-798.9199
122380.0,-1085.0,-909.7998,-886.75977,-799.16016
122400.0,-1085.2402,-910.04004,-887.0,-799.3999
122420.0,-1085.48,-910.2798,-887.24023,-799.64014
122440.0,-1085.7202,-910.52,-887.48,-799.8799
122460.0,-1085.96,-910.75977,-887.7202,-800.1201
122480.0,-1086.2002,-911.0,-887.95996,-800.35986
122500.0,-1086.44,-911.24023,-888.2002,-800.6001
122520.0,-1086.6802,-911.48,-888.43994,-800.83984
122540.0,-1086.9199,-911.7202,-888.6802,-801.0801
122560.0,-1087.1602,-911.95996,-888.9199,-801.3198
122580.0,-1087.3999,-912.2002,-889.16016,-801.56006
122600.0,-1087.6401,-912.43994,-889.3999,-801.7998
122620.0,-1087.8799,-912.6802,-889.64014,-802.04004
122640.0,-1088.1201,-912.9199,-889.8799,-802.2798
122660.0,-1088.3599,-913.16016,-890.1201,-802.52
122680.0,-1088.6001,-913.3999,-890.35986,-802.75977
122700.0,-1088.8398,-913.64014,-890.6001,-803.0
122720.0,-1089.0801,-913.8799,-890.83984,-803.24023
122740.0,-1089.3198,-914.1201,-891.0801,-803.48
122760.0,-1089.56,-914.35986,-891.3198,-803.7202
122780.0,-1089.7998,-914.6001,-891.56006,-803.95996
122800.0,-1090.04,-914.83984,-891.7998,-804.2002
122820.0,-1090.2798,-915.0801,-892.04004,-804.43994
122840.0,-1090.52,-915.3198,-892.2798,-804.6802
122860.0,-1090.7598,-915.56006,-892.52,-804.9199
122880.0,-1091.0,-915.7998,-892.75977,-805.16016
122900.0,-1091.2402,-916.04004,-893.0,-805.3999
122920.0,-1091.48,-916.2798,-893.24023,-805.64014
122940.0,-1091.7202,-916.52,-893.48,-805.8799
122960.0,-1091.96,-916.75977,-893.7202,-806.1201
122980.0,-1092.2002,-917.0,-893.95996,-806.35986
123000.0,-1092.44,-917.24023,-894.2002,-806.6001
123020.0,-1092.6802,-917.48,-894.43994,-806.83984
123040.0,-1092.9199,-917.7202,-894.6802,-807.0801
123060.0,-1093.1602,-917.95996,-894.9199,-807.3198
123080.0,-1093.3999,-918.2002,-895.16016,-807.56006
123100.0,-1093.6401,-918.43994,-895.3999,-807.7998
123120.0,-1093.8799,-918.6802,-895.64014,-808.04004
123140.0,-1094.1201,-918.9199,-895.8799,-808.2798
123160.0,-1094.3599,-919.16016,-896.1201,-808.52
123180.0,-1094.6001,-919.3999,-896.35986,-808.75977
123200.0,-1094.8398,-919.64014,-896.6001,-809.0
123220.0,-1095.0801,-919.8799,-896.83984,-809.24023
123240.0,-1095.3198,-920.1201,-897.0801,-809.48
123260.0,-1095.56,-920.35986,-897.3198,-809.7202
123280.0,-1095.7998,-920.6001,-897.56006,-809.95996
123300.0,-1096.04,-920.83984,-897.7998,-810.2002
123320.0,-1096.2798,-921.0801,-898.04004,-810.43994
123340.0,-1096.52,-921.3198,-898.2798,-810.6802
123360.0,-1096.7598,-921.56006,-898.52,-810.9199
123380.0,-1097.0,-921.7998,-898.75977,-811.16016
123400.0,-1097.2402,-922.04004,-899.0,-811.3999
123420.0,-1097.48,-922.2798,-899.24023,-811.64014
123440.0,-1097.7202,-922.52,-899.48,-811.8799
123460.0,-1097.96,-922.75977,-899.7202,-812.1201
123480.0,-1098.2002,-923.0,-899.95996,-812.35986
123500.0,-1098.44,-923.24023,-900.2002,-812.6001
123520.0,-1098.6802,-923.48,-900.43994,-812.83984
123540.0,-1098.9199,-923.7202,-900.6802,-813.0801
123560.0,-1099.1602,-923.95996,-900.9199,-813.3198
